,Age,Workclass,Fnlwgt,Education,Education num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,capital loss,Hour per week,Native country,income
4224,18,3,152182,3,10,1,7,3,4,0,0,0,25,38,0
4225,27,4,233724,2,9,2,0,1,4,1,0,0,38,38,0
4226,32,3,153963,2,9,2,7,4,4,0,0,0,35,38,0
4227,51,1,88120,2,9,1,7,1,2,1,0,0,40,38,0
4228,38,3,96330,3,11,2,0,4,2,0,0,0,40,38,0
4229,41,1,66118,3,10,0,13,5,4,0,0,0,25,38,0
4230,26,3,182178,3,10,0,2,0,4,1,2829,0,40,38,0
4231,38,5,53628,3,11,2,3,4,4,1,0,0,35,38,0
4232,54,3,174865,4,5,0,3,0,4,1,0,0,45,38,1
4233,30,3,66194,5,13,1,9,1,4,0,0,0,60,27,0
4234,31,3,73796,3,10,2,3,4,4,0,0,0,30,38,0
4235,26,6,28366,5,13,1,9,1,4,1,0,0,40,38,0
4236,75,5,231741,0,16,0,9,0,4,1,4931,0,3,38,0
4237,29,3,237865,1,14,1,13,3,2,1,0,0,40,38,0
4238,61,3,195453,2,9,0,3,0,4,1,0,0,50,38,1
4239,24,3,116934,3,10,2,11,4,4,0,0,0,45,38,0
4240,22,3,87867,4,8,1,9,1,4,1,0,0,30,38,0
4241,34,3,456399,3,12,1,9,1,4,1,0,0,40,38,0
4242,42,3,263608,3,10,2,2,3,4,1,0,0,40,38,0
4243,24,3,263498,4,7,1,2,1,4,1,0,0,40,38,0
4244,42,5,183765,3,12,0,11,0,4,1,0,0,40,38,0
4245,27,0,469705,2,9,1,2,1,2,1,0,1980,40,38,0
4246,39,1,113253,5,13,0,9,5,4,0,0,0,50,38,1
4247,20,3,138768,2,9,1,5,3,4,1,0,0,40,38,0
4248,51,3,302146,4,7,1,7,1,2,0,0,0,40,38,0
4249,68,3,253866,5,13,0,11,0,4,1,0,0,30,38,0
4250,28,0,214858,2,9,1,6,3,4,1,0,0,48,38,0
4251,43,3,243476,2,9,2,12,1,4,0,0,0,40,38,0
4252,35,3,169104,3,10,2,2,1,4,1,0,0,40,38,0
4253,44,3,103218,2,9,2,0,4,2,0,0,0,40,38,0
4254,41,3,57233,5,13,1,5,1,4,1,0,0,40,38,0
4255,44,3,228320,2,9,0,12,0,4,1,0,0,45,38,1
4256,20,3,217421,2,9,0,0,2,4,0,0,0,40,38,0
4257,46,3,185041,2,9,0,2,0,4,1,0,0,75,38,1
4258,27,5,37302,3,12,0,13,0,4,1,7688,0,70,38,1
4259,32,3,261059,3,10,1,7,1,4,1,0,0,50,38,0
4260,46,3,59767,3,10,2,11,1,4,1,0,0,50,38,0
4261,26,3,333541,2,9,1,7,1,4,1,0,0,24,38,0
4262,20,3,133352,3,10,1,0,3,1,0,0,0,40,39,0
4263,36,3,99270,2,9,0,4,5,4,0,0,0,40,38,0
4264,49,3,204629,5,13,0,3,0,4,1,0,0,40,38,1
4265,32,3,34104,2,9,0,3,0,4,1,3103,0,55,38,1
4266,32,3,312667,5,13,0,9,0,4,1,15024,0,50,38,1
4267,49,3,329603,5,13,0,2,0,4,1,0,1902,40,38,1
4268,36,3,281021,2,9,1,13,1,4,1,0,0,45,38,0
4269,22,3,275385,3,10,1,7,2,4,1,0,0,25,38,0
4270,52,0,129177,2,9,2,0,1,4,0,0,0,40,38,0
4271,42,3,385591,2,9,0,3,0,4,1,0,0,50,38,1
4272,22,3,201179,3,10,1,9,3,4,1,0,0,40,38,0
4273,72,3,38360,2,9,2,7,4,4,0,0,0,16,38,0
4274,30,1,73796,5,13,2,9,1,4,0,0,0,40,38,0
4275,44,3,67671,3,10,0,5,0,4,1,0,0,40,38,0
4276,23,3,257621,5,13,1,11,1,4,0,0,0,45,38,0
4277,22,3,180052,3,10,1,11,3,4,1,0,0,20,38,0
4278,59,3,656036,5,13,2,0,4,4,1,0,0,60,38,0
4279,46,3,215943,2,9,2,9,4,4,0,0,0,40,38,0
4280,30,3,488720,3,11,0,5,0,4,1,0,0,40,25,0
4281,64,0,199298,4,4,2,7,4,4,0,0,0,30,32,0
4282,31,3,305692,3,10,0,11,5,2,0,0,0,40,38,0
4283,64,3,114994,2,9,0,7,0,4,1,0,0,20,38,0
4284,45,3,88265,2,9,1,6,3,4,0,0,0,40,38,0
4285,59,3,168569,2,9,0,6,0,4,1,0,1887,40,38,1
4286,32,3,175413,2,9,1,0,2,2,0,0,0,40,22,0
4287,43,3,161226,5,13,0,6,0,0,1,0,0,40,38,0
4288,66,3,160995,4,6,2,9,1,4,0,1086,0,20,38,0
4289,23,3,208598,3,10,1,11,1,4,1,0,0,45,38,0
4290,49,5,200471,2,9,0,2,0,4,1,0,0,40,38,0
4291,32,3,256609,4,8,0,6,0,4,1,0,0,40,25,0
4292,49,3,176684,3,11,1,3,4,4,0,0,0,40,38,0
4293,33,3,206512,3,10,2,9,1,4,1,0,0,40,38,0
4294,28,3,212640,3,15,1,9,1,4,0,0,0,85,38,0
4295,47,3,148724,2,9,0,11,0,2,1,0,0,40,38,0
4296,41,3,266510,2,9,1,7,3,4,1,0,0,40,38,0
4297,34,1,240252,1,14,0,3,0,4,1,0,0,40,38,1
4298,25,3,358975,2,9,1,7,1,4,0,0,0,35,38,0
4299,20,3,124242,3,10,1,9,3,4,0,0,0,40,38,0
4300,21,3,434710,3,10,1,11,1,4,0,0,0,15,38,0
4301,25,3,204338,2,9,1,4,4,4,1,0,0,30,38,0
4302,46,3,241844,4,5,0,7,0,4,1,0,0,40,38,0
4303,37,3,191342,4,2,0,2,0,1,1,0,0,40,0,0
4304,41,3,221947,3,10,0,2,0,4,1,0,0,56,38,1
4305,44,3,111483,2,9,1,0,3,4,1,0,1504,50,38,0
4306,30,3,65278,2,9,0,12,0,4,1,0,0,40,38,1
4307,54,3,133403,3,10,0,6,0,4,1,0,0,40,38,0
4308,35,5,166416,2,9,0,4,0,4,1,0,0,99,38,0
4309,58,3,142158,2,9,2,9,1,4,0,0,0,12,38,0
4310,21,3,221480,3,10,1,12,3,4,0,0,0,25,6,0
4311,35,5,189878,1,14,0,11,0,4,1,0,0,40,38,1
4312,35,3,278403,3,15,0,9,0,4,1,0,0,80,38,1
4313,19,3,184710,3,10,1,2,3,4,1,0,0,20,38,0
4314,48,3,177775,2,9,2,3,1,4,0,0,0,40,38,0
4315,56,3,275943,3,10,0,9,0,4,1,0,0,40,26,0
4316,65,5,225473,3,10,2,2,1,4,0,0,0,35,38,0
4317,40,3,289403,5,13,2,0,4,2,1,0,0,35,38,0
4318,26,3,269060,2,9,1,0,1,4,0,0,0,40,38,0
4319,45,3,449354,3,10,0,3,0,4,1,0,0,40,38,0
4320,26,3,214413,3,10,1,2,3,4,1,0,0,40,38,0
4321,32,3,80058,2,9,0,0,0,4,1,0,0,40,38,0
4322,35,3,202027,5,13,2,3,1,4,1,27828,0,50,38,1
4323,22,5,123440,3,10,1,2,1,4,1,0,0,48,38,0
4324,37,3,191524,3,11,2,9,3,4,0,0,0,38,38,0
4325,25,3,308144,5,13,1,2,1,4,1,0,0,40,25,0
4326,64,3,164204,4,2,0,13,0,4,1,0,0,53,38,0
4327,46,3,205100,3,11,0,3,0,4,1,0,0,48,38,1
4328,30,3,195750,2,9,1,5,3,4,1,0,0,27,38,0
4329,63,3,149756,3,12,2,3,1,4,1,0,0,40,38,1
4330,51,1,240358,2,9,0,10,0,4,1,0,0,40,38,1
4331,68,5,241174,4,4,0,3,0,4,1,0,0,16,38,0
4332,36,3,356838,0,16,0,9,0,4,1,0,0,50,1,0
4333,28,4,115705,3,10,1,3,1,4,1,0,0,50,38,0
4334,41,1,137142,3,10,0,11,0,4,1,0,0,40,38,0
4335,47,3,296066,3,10,0,9,0,4,1,0,0,40,38,0
4336,22,3,401335,3,10,1,7,4,2,0,0,0,30,38,0
4337,33,3,182771,5,13,1,9,3,1,1,0,0,80,29,0
4338,34,4,186824,3,15,0,9,0,4,1,15024,0,40,38,1
4339,46,0,162187,5,13,0,9,0,4,1,0,0,40,38,1
4340,28,3,98010,3,10,2,0,3,4,0,0,0,40,38,0
4341,36,3,172538,2,9,0,2,0,4,1,0,0,52,38,1
4342,18,3,80163,3,10,1,11,3,4,0,0,0,20,38,0
4343,33,1,43959,1,14,0,9,0,4,1,7688,0,50,38,1
4344,51,3,162632,2,9,0,13,0,4,1,7298,0,60,38,1
4345,56,5,115422,2,9,0,3,0,4,1,0,0,35,38,0
4346,54,3,100933,2,9,1,0,4,4,0,0,0,40,38,0
4347,29,3,270379,2,9,1,3,4,2,0,0,0,40,38,0
4348,40,3,20109,3,10,2,5,1,0,0,0,0,84,38,0
4349,53,3,114758,1,14,0,3,0,4,1,15024,0,65,38,1
4350,22,3,100345,2,9,1,5,3,4,1,0,0,35,38,0
4351,33,3,184901,2,9,0,6,0,4,1,0,0,40,38,1
4352,28,3,87239,2,9,2,13,1,4,1,0,0,50,38,0
4353,63,3,127363,3,10,0,9,5,4,0,0,0,12,38,0
4354,53,0,199720,0,16,0,9,0,4,1,15024,0,60,10,1
4355,37,3,143058,4,6,0,2,0,4,1,0,0,50,38,0
4356,50,0,36489,3,10,2,3,4,4,1,0,0,40,38,0
4357,22,3,141698,2,9,1,2,3,4,1,0,0,40,38,0
4358,40,0,26358,3,12,1,0,1,4,0,0,0,40,38,0
4359,22,3,195532,5,13,1,9,1,4,0,8614,0,40,38,1
4360,21,3,30039,3,10,1,9,3,4,1,0,0,40,38,0
4361,25,3,125159,3,12,0,5,0,2,1,0,0,40,22,0
4362,20,3,246250,3,10,1,2,1,4,0,0,0,40,38,0
4363,43,0,77370,2,9,0,13,0,4,1,0,0,40,38,0
4364,29,3,355569,3,11,1,3,4,4,0,0,0,50,38,0
4365,32,3,180603,5,13,0,11,0,4,1,0,0,40,38,1
4366,42,3,201785,1,14,0,11,0,4,1,0,0,50,38,1
4367,33,3,256211,2,9,0,6,0,1,1,0,0,40,34,0
4368,27,3,146764,3,10,0,3,5,4,0,0,0,40,38,1
4369,22,3,211968,3,10,1,9,3,4,0,0,0,40,19,0
4370,29,3,200515,3,10,0,6,0,4,1,0,0,38,38,0
4371,29,3,52636,2,9,0,13,0,4,1,0,0,40,38,0
4372,20,3,27049,3,10,1,3,3,4,0,0,0,20,38,0
4373,35,3,111128,4,6,1,0,3,4,1,0,0,40,38,0
4374,31,5,348038,5,13,0,9,0,4,1,0,1902,50,32,1
4375,33,3,93930,2,9,1,2,1,4,1,0,0,50,38,0
4376,67,3,397831,3,10,0,3,0,4,1,0,1539,40,38,0
4377,46,3,33794,3,10,0,9,0,4,1,0,0,10,38,0
4378,45,3,178215,4,5,0,6,5,4,0,0,0,40,38,1
4379,17,1,191910,4,7,1,11,3,4,1,0,0,20,38,0
4380,35,3,340110,5,13,0,3,0,4,1,0,1848,70,38,1
4381,48,5,133694,5,13,2,3,1,2,1,0,0,40,22,1
4382,49,3,148398,2,9,2,6,1,2,0,0,0,40,38,0
4383,20,3,133515,3,10,1,11,2,4,0,0,0,40,38,0
4384,27,3,181667,2,9,0,6,0,4,1,5013,0,46,1,0
4385,64,3,159715,3,10,0,2,0,4,1,0,0,20,38,0
4386,53,0,174040,3,10,2,2,1,2,1,0,0,40,38,0
4387,52,3,117700,2,9,2,0,1,4,0,0,0,40,38,0
4388,29,3,37215,2,9,0,2,0,4,1,0,0,55,38,0
4389,32,4,46807,2,9,0,2,0,4,1,99999,0,40,38,1
4390,48,5,317360,5,13,0,9,5,4,0,0,0,20,38,1
4391,30,3,425627,3,10,1,2,2,4,1,0,0,40,25,0
4392,34,3,82623,2,9,0,7,0,4,1,0,0,20,38,0
4393,19,3,63574,3,10,1,9,3,4,1,0,0,50,38,0
4394,39,3,140854,2,9,1,9,1,4,1,0,0,50,38,0
4395,28,3,185061,4,7,1,5,2,4,1,0,0,40,38,0
4396,17,3,160118,4,8,1,11,1,4,0,0,0,10,38,0
4397,54,3,282680,5,13,1,9,1,4,0,0,0,50,38,0
4398,24,3,137591,3,10,1,11,3,4,1,0,1762,40,38,0
4399,25,3,198163,2,9,1,3,3,4,0,0,0,40,38,0
4400,25,3,132749,4,7,2,7,4,4,0,0,0,12,38,0
4401,48,1,31264,3,10,0,3,5,4,0,5178,0,40,38,1
4402,24,3,399449,5,13,1,11,3,4,0,0,0,40,38,0
4403,31,3,27494,3,10,0,11,0,1,1,0,0,50,35,0
4404,47,3,368561,3,10,0,2,0,4,1,0,0,40,38,1
4405,45,3,102096,5,13,0,3,0,4,1,0,0,40,38,1
4406,19,3,406078,3,10,1,0,3,4,0,0,0,25,38,0
4407,52,4,100506,3,10,0,11,0,4,1,15024,0,50,38,1
4408,52,3,29658,2,9,0,0,0,4,1,0,0,40,38,0
4409,19,3,20469,2,9,1,9,2,1,0,0,0,12,34,0
4410,60,3,181953,2,9,0,13,0,4,1,0,0,28,38,0
4411,43,3,304175,1,14,0,9,0,4,1,0,0,50,38,1
4412,24,3,170070,3,12,2,7,3,4,0,0,0,30,38,0
4413,20,3,193416,3,10,1,9,3,4,0,0,0,40,38,0
4414,51,3,194908,2,9,1,0,1,4,0,0,0,40,38,0
4415,38,5,357962,4,5,2,2,1,4,1,0,0,40,38,0
4416,21,3,214716,3,10,1,0,3,4,0,0,0,10,38,0
4417,40,4,207578,2,9,0,0,0,4,1,0,0,50,38,1
4418,54,3,146409,3,10,2,3,4,4,0,0,0,40,38,0
4419,35,3,341643,5,13,1,7,2,4,1,0,0,50,38,0
4420,52,3,131631,4,7,2,6,4,2,1,0,0,40,38,0
4421,53,3,88842,2,9,0,3,0,4,1,99999,0,40,38,1
4422,56,3,128900,3,10,2,9,1,2,0,0,0,40,38,0
4423,35,3,417136,2,9,2,2,4,2,1,0,0,40,38,0
4424,43,5,336763,3,10,2,11,4,4,0,0,880,42,38,0
4425,29,3,209301,5,13,0,2,0,4,1,0,0,40,1,0
4426,29,3,120986,2,9,0,13,0,0,1,0,0,65,38,0
4427,27,3,51025,2,9,1,7,1,4,0,0,0,40,38,0
4428,58,3,218281,5,13,0,0,0,4,1,0,0,40,25,0
4429,64,3,114994,2,9,0,5,0,4,1,0,0,18,38,0
4430,53,3,335481,2,9,0,0,5,2,0,0,0,32,38,0
4431,21,3,174503,2,9,1,0,1,4,0,0,0,30,38,0
4432,40,5,230478,3,12,2,3,1,4,1,0,0,30,38,0
4433,52,6,149650,0,16,0,9,0,4,1,0,0,40,19,1
4434,38,3,149419,3,11,1,12,1,4,1,0,0,50,38,0
4435,40,3,341539,3,10,2,9,1,4,0,0,0,30,38,0
4436,39,3,185099,2,9,0,3,0,4,1,0,0,40,38,0
4437,56,3,132930,1,14,1,9,1,4,0,0,0,50,38,1
4438,68,3,128472,0,16,0,9,0,4,1,0,0,55,38,1
4439,24,3,124971,2,9,1,11,1,4,1,0,0,38,38,0
4440,40,4,344060,3,15,0,9,0,4,1,0,0,50,38,1
4441,43,4,286750,3,15,0,9,0,2,1,0,0,99,38,1
4442,38,3,296999,5,13,1,3,1,4,0,0,0,70,38,0
4443,45,3,123681,2,9,0,11,0,4,1,0,0,40,38,1
4444,18,3,232024,4,7,1,6,3,4,1,0,0,55,38,0
4445,57,1,52267,1,14,0,3,0,4,1,0,0,50,38,1
4446,49,3,119182,2,9,2,7,1,2,0,0,0,35,38,0
4447,25,3,191230,3,10,1,3,3,4,0,0,0,40,40,0
4448,52,0,23780,3,10,2,0,1,4,1,0,0,40,38,0
4449,56,3,184553,4,6,2,2,1,4,1,0,0,56,38,0
4450,26,4,242651,3,10,1,11,1,4,1,0,0,48,38,0
4451,19,3,246226,2,9,1,2,1,4,0,0,0,40,38,0
4452,25,4,86745,5,13,1,0,3,1,0,0,0,40,38,0
4453,25,3,106889,2,9,0,0,5,4,0,0,0,30,38,0
4454,21,3,460835,2,9,1,11,2,4,1,0,0,45,38,0
4455,48,5,213140,4,4,0,2,0,4,1,0,0,40,21,0
4456,33,6,37070,1,14,0,9,0,4,1,0,0,60,1,0
4457,31,6,93589,2,9,2,10,3,3,1,0,0,40,38,0
4458,26,5,213258,2,9,2,4,4,4,1,0,0,65,38,0
4459,37,6,46814,5,13,1,9,1,4,1,0,0,38,38,0
4460,29,3,168873,3,10,2,9,4,4,0,0,0,30,38,0
4461,20,3,284737,3,10,1,7,3,4,1,0,0,20,38,0
4462,28,3,309620,3,10,0,11,0,3,1,0,0,60,38,0
4463,49,3,197418,2,9,2,0,4,4,0,0,0,20,38,0
4464,73,3,132737,4,6,1,9,1,4,1,0,0,4,38,0
4465,49,3,185041,1,14,0,3,0,4,1,0,1977,40,38,1
4466,51,3,159604,3,10,0,9,5,4,0,0,0,40,38,1
4467,40,3,123557,3,10,0,11,0,4,1,0,0,40,38,0
4468,24,3,275421,3,11,1,6,3,4,0,0,0,40,38,0
4469,18,3,167147,4,8,1,11,3,4,1,0,0,24,38,0
4470,41,3,197583,4,6,0,13,0,2,1,0,0,40,38,1
4471,46,3,175109,2,9,0,0,0,4,1,0,1485,40,38,1
4472,46,3,117502,2,9,0,0,5,4,0,0,0,40,38,0
4473,64,3,180401,4,6,0,13,0,4,1,0,0,40,38,1
4474,50,5,146603,3,15,0,9,0,4,1,0,0,40,38,1
4475,53,6,143822,1,14,0,9,0,4,1,0,0,36,38,1
4476,21,3,51985,2,9,1,2,1,4,1,0,0,40,38,0
4477,22,6,48121,3,10,0,7,0,4,1,0,0,25,38,0
4478,37,3,234807,5,13,2,3,4,4,0,7430,0,45,38,1
4479,39,0,65324,3,15,1,9,1,4,1,0,0,55,38,1
4480,30,3,302149,5,13,0,11,0,1,1,0,0,40,18,0
4481,25,3,168403,5,13,1,9,1,4,1,0,1741,40,38,0
4482,26,3,159897,3,10,1,3,4,2,0,0,0,40,38,0
4483,43,3,416338,5,13,1,11,1,4,1,0,0,50,38,0
4484,59,3,370615,2,9,2,0,4,4,0,0,0,60,38,0
4485,27,3,219371,2,9,2,0,4,4,0,0,0,40,22,0
4486,55,3,120970,4,6,0,2,0,2,1,0,0,40,38,1
4487,20,3,22966,3,10,1,7,3,4,1,0,0,12,1,0
4488,25,3,34541,3,11,1,9,1,4,0,0,0,36,1,0
4489,28,3,191027,3,12,2,7,1,4,1,0,0,40,38,0
4490,29,3,107458,5,13,1,11,1,4,1,0,0,50,38,0
4491,60,3,121832,4,7,0,11,0,4,1,0,0,40,38,1
4492,37,1,233825,5,13,0,9,5,4,0,15024,0,50,38,1
4493,25,3,73839,4,7,2,11,3,4,0,0,0,40,38,0
4494,27,3,109165,3,10,0,2,0,4,1,0,0,60,38,0
4495,50,6,103063,5,13,0,3,0,4,1,0,0,40,38,1
4496,41,5,29762,3,10,0,4,0,4,1,5013,0,70,38,0
4497,46,3,111979,4,4,0,2,0,4,1,0,0,47,38,0
4498,35,3,150125,3,11,2,7,4,2,0,0,0,40,38,0
4499,21,3,301853,3,10,1,9,3,4,1,0,0,40,38,0
4500,35,3,296738,4,7,2,9,1,4,0,6849,0,60,38,0
4501,40,3,118001,2,9,1,5,1,2,1,0,0,40,38,0
4502,49,3,149337,5,13,0,3,0,4,1,0,0,40,38,1
4503,29,3,36601,5,13,1,9,1,4,0,0,0,50,38,0
4504,43,1,118600,5,13,2,9,4,4,0,0,625,40,38,0
4505,39,3,279272,3,12,1,13,1,2,1,0,0,60,38,0
4506,35,3,181020,2,9,1,5,3,4,1,0,0,60,38,0
4507,52,3,165998,3,10,0,6,0,4,1,0,0,40,38,0
4508,25,3,218136,3,10,1,5,1,2,1,0,0,40,27,0
4509,20,4,182200,2,9,1,6,3,4,0,0,0,30,38,0
4510,46,3,39363,3,10,2,7,4,4,0,0,0,10,38,0
4511,24,3,140001,5,13,1,3,1,4,1,0,0,40,38,0
4512,29,3,193260,5,13,0,2,2,1,1,0,0,30,18,0
4513,21,3,191243,3,10,1,7,3,4,1,0,0,40,38,0
4514,37,0,207887,5,13,2,3,2,4,0,0,0,50,38,0
4515,43,0,211450,2,9,1,0,3,4,1,0,0,40,38,0
4516,19,3,184759,2,9,1,0,1,4,0,0,0,26,38,0
4517,47,3,197836,2,9,0,11,0,4,1,0,0,45,38,0
4518,61,3,232308,2,9,0,13,0,4,1,0,0,45,38,1
4519,21,3,189888,3,12,1,9,1,4,1,0,0,55,38,0
4520,35,3,301614,2,9,0,7,0,4,1,0,0,60,38,0
4521,60,3,146674,4,6,0,5,0,2,1,0,0,40,38,0
4522,27,3,225291,3,10,1,0,1,4,0,0,0,40,38,0
4523,57,1,148509,5,13,0,9,0,1,1,0,0,35,18,0
4524,56,3,136413,4,2,0,2,0,4,1,0,0,40,38,0
4525,27,3,126060,2,9,1,3,1,4,0,0,0,40,38,0
4526,47,3,73064,4,4,0,6,5,2,0,0,0,35,38,0
4527,19,3,39026,2,9,1,7,1,4,1,0,0,30,38,0
4528,28,5,33035,4,8,2,7,4,4,0,0,0,30,38,0
4529,43,3,193494,4,6,0,0,0,4,1,0,0,40,38,0
4530,63,1,147440,3,10,2,3,1,4,0,0,0,35,38,0
4531,22,3,153131,3,10,1,9,3,4,1,0,0,40,38,0
4532,25,3,64671,2,9,2,5,3,1,0,0,0,40,29,0
4533,35,5,225399,2,9,1,6,3,4,1,8614,0,40,38,1
4534,20,3,174391,2,9,1,5,3,4,0,0,0,40,38,0
4535,48,3,377757,4,6,0,11,0,4,1,0,0,70,38,0
4536,30,1,364310,5,13,1,9,1,2,0,0,0,40,10,0
4537,31,3,110643,5,13,0,9,0,4,1,0,0,40,38,1
4538,20,3,70240,2,9,1,11,3,1,0,0,0,24,29,0
4539,57,6,32694,1,14,0,9,0,4,1,0,0,50,38,1
4540,41,3,95047,3,11,0,0,5,4,0,7688,0,44,38,1
4541,33,3,264936,2,9,2,0,2,4,0,0,0,40,38,0
4542,27,3,367329,3,11,0,4,0,4,1,0,0,40,38,0
4543,34,3,56026,2,9,0,4,0,4,1,0,0,60,38,1
4544,22,3,186452,4,6,1,2,1,4,1,0,0,30,38,0
4545,50,3,125417,3,12,0,3,5,2,0,0,0,40,38,1
4546,40,5,242082,5,13,0,9,0,4,1,0,0,45,38,1
4547,37,3,31023,2,9,0,2,0,4,1,0,0,51,38,0
4548,40,3,397346,3,12,2,9,1,4,1,0,0,40,38,0
4549,53,3,424079,1,14,0,3,0,4,1,15024,0,55,38,1
4550,38,5,108947,3,10,0,6,0,4,1,7688,0,40,38,1
4551,25,6,261979,2,9,1,9,1,4,1,0,0,40,38,0
4552,51,3,55507,2,9,0,2,0,2,1,0,0,40,38,0
4553,22,3,291407,4,8,1,9,3,2,1,0,0,40,38,0
4554,18,3,353358,3,10,1,7,3,4,1,0,0,16,38,0
4555,41,3,67339,4,7,0,5,0,4,1,7688,0,40,38,1
4556,33,3,235109,2,9,1,0,4,4,0,0,0,40,38,0
4557,33,3,208180,5,13,1,11,1,4,0,0,0,40,38,0
4558,67,6,423561,3,10,0,13,0,4,1,0,0,40,38,0
4559,47,5,145290,2,9,0,3,0,4,1,0,2415,50,38,1
4560,24,3,403671,3,10,1,6,1,4,1,0,0,40,38,0
4561,32,1,49325,4,4,0,7,0,4,1,0,0,40,38,0
4562,29,3,370494,2,9,1,7,4,4,0,0,0,40,25,0
4563,25,3,267012,3,11,1,11,1,4,1,0,0,45,38,0
4564,33,3,191856,3,10,2,0,1,4,0,0,0,40,38,0
4565,55,3,80445,5,13,0,2,0,4,1,0,0,40,38,0
4566,31,3,379798,3,10,0,11,0,4,1,0,0,40,38,1
4567,32,1,168387,1,14,0,9,0,4,1,0,0,50,38,0
4568,18,3,301948,2,9,1,10,3,4,1,34095,0,3,38,0
4569,36,3,274809,2,9,2,0,4,4,0,0,0,50,38,0
4570,58,3,233193,2,9,2,0,1,4,0,0,0,27,38,0
4571,34,3,299635,1,14,0,3,0,4,1,0,1902,50,38,1
4572,19,3,236396,4,7,1,5,1,4,1,0,0,40,38,0
4573,21,3,688355,2,9,1,0,4,2,0,0,0,40,38,0
4574,36,4,37019,2,9,1,4,1,4,1,0,0,50,38,0
4575,37,3,148015,5,13,0,9,5,2,0,15024,0,40,38,1
4576,43,3,122975,2,9,0,6,5,2,0,0,0,21,37,0
4577,52,6,349795,5,13,0,10,0,4,1,0,0,40,38,0
4578,48,3,229846,3,11,2,7,1,4,0,0,0,40,38,0
4579,43,3,108945,3,10,2,9,4,4,0,0,0,38,38,0
4580,22,3,237498,2,9,1,7,3,4,1,0,0,40,38,0
4581,57,3,188872,4,3,2,13,4,4,1,6497,0,40,38,0
4582,37,3,324019,3,12,1,0,1,4,0,0,0,40,38,0
4583,39,3,82488,3,10,2,11,4,1,0,0,0,38,38,0
4584,54,3,206964,3,10,0,11,0,4,1,0,0,40,38,1
4585,27,3,37088,3,12,1,7,1,4,1,0,0,40,38,0
4586,21,3,152540,2,9,1,0,1,4,0,0,0,35,38,0
4587,65,3,143554,3,10,2,0,1,4,0,0,0,38,38,0
4588,30,3,126242,3,10,0,7,5,4,0,0,0,40,38,0
4589,22,3,127185,4,5,1,6,1,4,0,0,0,40,38,0
4590,26,3,164018,5,13,0,11,0,4,1,4064,0,50,38,0
4591,25,3,210184,4,7,2,2,3,4,1,0,0,40,38,0
4592,35,3,117528,3,11,0,9,5,4,0,0,0,40,38,1
4593,47,3,124973,3,11,0,3,0,4,1,15024,0,50,38,1
4594,23,3,182117,3,12,1,7,3,4,1,0,0,60,38,0
4595,42,3,220049,2,9,0,11,0,2,1,0,0,40,38,1
4596,39,5,247975,3,10,1,2,1,1,1,0,0,30,38,0
4597,55,3,50164,0,16,0,3,0,4,1,0,0,60,38,1
4598,24,6,123160,1,14,2,9,1,1,0,0,0,10,2,0
4599,46,4,219962,5,13,0,6,0,4,1,7298,0,40,38,1
4600,53,3,79324,2,9,0,2,0,4,1,0,0,40,38,1
4601,44,3,129100,4,7,2,7,4,2,0,0,0,60,38,0
4602,40,3,210275,2,9,2,13,4,2,0,0,0,40,38,0
4603,48,3,189462,3,10,0,2,0,4,1,7688,0,40,38,1
4604,26,3,171114,3,11,2,0,4,4,0,0,0,35,38,0
4605,22,3,201799,2,9,1,11,3,4,0,0,0,40,38,0
4606,35,3,200426,2,9,0,9,5,4,0,0,0,12,38,0
4607,20,3,24395,3,10,1,9,4,4,0,0,0,20,38,0
4608,43,3,191149,2,9,2,3,1,4,0,0,0,40,38,0
4609,37,1,34173,2,9,0,7,5,4,0,0,0,25,38,0
4610,30,3,350979,2,9,0,2,0,1,1,0,0,40,24,0
4611,41,3,147314,2,9,0,11,0,0,1,0,0,50,38,0
4612,38,3,136081,3,15,0,9,0,4,1,0,0,60,38,1
4613,77,3,232894,4,5,0,9,0,2,1,0,0,40,38,0
4614,42,5,373403,2,9,0,4,0,4,1,0,0,50,38,0
4615,20,3,120601,2,9,1,13,3,2,1,0,0,40,38,0
4616,36,3,130926,5,13,2,0,1,4,0,3674,0,40,38,0
4617,32,0,72338,3,11,1,9,2,1,1,0,0,40,38,0
4618,27,3,129624,5,13,0,3,0,4,1,0,0,40,38,1
4619,25,6,328697,3,10,2,10,2,4,1,0,0,45,38,0
4620,40,3,191196,1,14,1,3,1,4,1,0,0,40,38,0
4621,18,3,191117,4,7,1,9,3,4,1,0,0,25,38,0
4622,49,3,110243,5,13,0,3,0,4,1,0,0,45,38,1
4623,17,3,181580,4,7,1,7,3,4,0,0,0,16,38,0
4624,29,3,89030,2,9,1,11,4,4,0,0,0,40,38,0
4625,47,3,345493,3,15,0,9,0,1,1,99999,0,55,35,1
4626,24,5,277700,3,10,2,5,3,4,1,0,0,45,38,0
4627,58,3,198478,4,4,0,9,0,4,1,0,0,24,38,0
4628,29,3,250679,2,9,1,2,1,4,1,0,0,40,38,0
4629,45,3,168837,3,10,0,0,5,4,0,0,0,24,1,1
4630,30,3,142675,4,8,0,2,0,4,1,0,0,50,38,0
4631,19,3,299050,3,10,1,0,3,4,1,0,0,20,38,0
